WlYyy,cctrW,iPqaD,iPqaD href,FmrIP href,dugSS src,bUshh,cIVmB,iPqaD href 2,WlYyy 2,WlYyy 3,ySnDE,WlYyy 4,WlYyy 5,cctrW 2,ccVGl,WlYyy 6,ccVGl 2,WlYyy 7,dXxty
32,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Safe Travel,https://www.tripadvisor.com/AttractionProductReview-g294201-d12955307-Day_Trip_to_Giza_Pyramids_Old_Cairo_Citadel_and_Bazaar-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12955307-Day_Trip_to_Giza_Pyramids_Old_Cairo_Citadel_and_Bazaar-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ca/58/57/caption.jpg?w=500&h=400&s=1,Day Trip to Giza Pyramids Old Cairo Citadel and Bazaar,236.,https://www.tripadvisor.com/Attraction_Review-g14182912-d19898218-Reviews-Egypt_Safe_Travel-Kafrat_Nassar_Giza_Governorate.html,Bus Tours,6+ hours,"Day Tour to Giza Pyramids ,Old Cairo ,Citadel and Khalili Bazaar One day tour in Cairo visiting Giza pyramids ,Sphinx Citadel…",Free cancellation,93% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$20.00,per adult,More info,
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By South Sinai Travel,https://www.tripadvisor.com/AttractionProductReview-g294201-d12463349-Half_Day_Private_tour_to_Pyramids_of_Giza_and_Sphinx-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12463349-Half_Day_Private_tour_to_Pyramids_of_Giza_and_Sphinx-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/58/bc/b7/caption.jpg?w=500&h=400&s=1,Half-Day Private tour to Pyramids of Giza and Sphinx,237.,https://www.tripadvisor.com/Attraction_Review-g294201-d17577952-Reviews-South_Sinai_Travel-Cairo_Cairo_Governorate.html,Bus Tours,3 hours,No visit to Cairo is complete without seeing the majesty of the Great Pyramids of Giza and the Sphinx. With your own private…,Free cancellation,,,from,$95.70,per adult,More info,Taking safety measures
34,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Desert Egypt Safari,https://www.tripadvisor.com/AttractionProductReview-g294201-d21387233-2_Day_Bahariya_Oasis_White_Desert_Tour-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d21387233-2_Day_Bahariya_Oasis_White_Desert_Tour-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/48/af/1c/caption.jpg?w=500&h=400&s=1,2 Day Bahariya Oasis White Desert Tour,238.,https://www.tripadvisor.com/Attraction_Review-g294201-d7107417-Reviews-Desert_Egypt_Safari-Cairo_Cairo_Governorate.html,Adventure Tours,2 days,"Sightsee the wonders of Egypt's Western Desert Bahariya Oasis.

Absorb the wind-eroded rocks of the White Desert.

The weathered…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$396.43,per adult,More info,
12,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Deluxe Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d17331681-2_Days_White_Desert_and_Bahariya_Oasis_Tour-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d17331681-2_Days_White_Desert_and_Bahariya_Oasis_Tour-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/2a/8e/caption.jpg?w=500&h=400&s=1,2 Days White Desert and Bahariya Oasis Tour,239.,https://www.tripadvisor.com/Attraction_Review-g294201-d10435320-Reviews-Deluxe_Tours_Egypt-Cairo_Cairo_Governorate.html,Multi-day Tours,2 days,This excursion will take you to Bahariya Oasis in the Western Desert and then out into the surrounding desert to see the…,Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$325.00,per adult,More info,
70,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Cairo Trips,https://www.tripadvisor.com/AttractionProductReview-g294202-d11484217-Islamic_Cairo_Private_History_Tour-Giza_Giza_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294202-d11484217-Islamic_Cairo_Private_History_Tour-Giza_Giza_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/54/e2/c3/caption.jpg?w=500&h=400&s=1,Islamic Cairo Private History Tour,240.,https://www.tripadvisor.com/Attraction_Review-g294201-d8375751-Reviews-Cairo_Trips-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,"Travel back in time to the glory days of Islamic Cairo, and see some of the medieval and Ottoman city's greatest religious…",Free cancellation,97% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$80.00,per adult,More info,
9,,,,,,,,,1,8,,10,,,,,,,
"8,000+ places sorted by traveler favorites","Tours, activities and experiences bookable on Tripadvisor, ranked using exclusive Tripadvisor data including reviews, ratings, photos, popularity, user preferences, price, and bookings made through Tripadvisor.",Clear all filters,https://www.tripadvisor.com/ClientLink?value=d3poXy9BdHRyYWN0aW9ucy1nMjk0MjAxLUFjdGl2aXRpZXMtYV9hbGxBdHRyYWN0aW9ucy50cnVlLUNhaXJvX0NhaXJvX0dvdmVybm9yYXRlLmh0bWxfNzdO,,,,,,,,,,,,,,,,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Bes Egypt Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d11463802-Half_Day_Private_Guided_Tour_to_Saqqara_and_Memphis_from_Cairo-Cairo_Cairo_Governo.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d11463802-Half_Day_Private_Guided_Tour_to_Saqqara_and_Memphis_from_Cairo-Cairo_Cairo_Governo.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c6/22/d1/caption.jpg?w=500&h=400&s=1,Half-Day Private Guided Tour to Saqqara and Memphis from Cairo,271.,https://www.tripadvisor.com/Attraction_Review-g294201-d8357832-Reviews-Bes_Egypt_Tours-Cairo_Cairo_Governorate.html,Bus Tours,4 hours,"This is a private tour to visit Memphis, the first capital of ancient Egypt (3200 B.C.) and its museum, then visit Saqqara…",Free cancellation,,,from,$45.00,per adult,More info,Taking safety measures
3,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Cairo Airport Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d12939243-Private_Airport_transfer_from_Cairo_or_Giza_to_Cairo_Airport-Cairo_Cairo_Governora.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12939243-Private_Airport_transfer_from_Cairo_or_Giza_to_Cairo_Airport-Cairo_Cairo_Governora.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5f/21/97/caption.jpg?w=500&h=400&s=1,Private Airport transfer from Cairo or Giza to Cairo Airport,272.,https://www.tripadvisor.com/Attraction_Review-g13074027-d23275707-Reviews-Cairo_Airport_Tours-New_Cairo_City_Cairo_Governorate.html,,1 hour,Airport transfer from anywhere in Cairo or Giza by Private Car newest model will have sign showen your name on it then transfer…,Free cancellation,,,from,$40.00,per group,More info,Taking safety measures
39,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Let's Explore Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d11462247-Best_Tour_to_Giza_pyramids_Sphinx_Sakkara_Dahshuh_Memphis_Camel_Ride_Snacks-Cairo_.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d11462247-Best_Tour_to_Giza_pyramids_Sphinx_Sakkara_Dahshuh_Memphis_Camel_Ride_Snacks-Cairo_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/ab/dd/87/caption.jpg?w=500&h=400&s=1,"Best Tour to Giza pyramids,Sphinx, Sakkara, Dahshuh,Memphis,Camel Ride,Snacks",273.,https://www.tripadvisor.com/Attraction_Review-g294201-d7736828-Reviews-Let_s_Explore_Egypt-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,"Full Experience to Enjoy Guided Tour 

Discover the four sites Giza sakkara Dashur and oldest capital of Egypt 

Private…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$20.00,per adult,More info,
27,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Alexandria Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12957785-Top_Private_Trip_to_Giza_Pyramids_And_Egyptian_Museum_In_Cairo-Cairo_Cairo_Governo.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12957785-Top_Private_Trip_to_Giza_Pyramids_And_Egyptian_Museum_In_Cairo-Cairo_Cairo_Governo.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5c/dc/8b/caption.jpg?w=500&h=400&s=1,Top Private Trip to Giza Pyramids And Egyptian Museum In Cairo,274.,https://www.tripadvisor.com/Attraction_Review-g295398-d23757650-Reviews-Alexandria_Tours_Egypt-Alexandria_Alexandria_Governorate.html,Car Tours,6+ hours,Private full day trip to Giza Pyramids and Sphinx includes Camel Ride around the Great Pyramid then visit Egyptian Museum…,Free cancellation,96% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$40.00,per adult,More info,
31,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,,https://www.tripadvisor.com/AttractionProductReview-g294201-d13072836-Full_day_tour_to_Giza_Pyramids_Memphis_Sakkara_Dahshur_with_private_guide-Cairo_Ca.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d13072836-Full_day_tour_to_Giza_Pyramids_Memphis_Sakkara_Dahshur_with_private_guide-Cairo_Ca.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/a6/82/e0/caption.jpg?w=500&h=400&s=1,"Full day tour to Giza Pyramids, Memphis, Sakkara & Dahshur with private guide",275.,,Car Tours,8–10 hours,"A great tour of the most famous pyramids in Egypt. Visit the Giza Pyramids, the Step Pyramid at Sakkara and the pyramids…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$85.00,per adult,More info,
5,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12993300-Quad_Bike_Trip_At_Desert_of_Giza_Pyramids-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12993300-Quad_Bike_Trip_At_Desert_of_Giza_Pyramids-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/63/5c/a9/caption.jpg?w=500&h=400&s=1,Quad Bike Trip At Desert of Giza Pyramids,276.,https://www.tripadvisor.com/Attraction_Review-g294201-d19605120-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,Adventure Tours,1 hour,"ATV QUAD BIKE RIDE AT GIZA PYRAMIDS

As Per Requested time at any time between (6:00 am to 17:00 Pm) Pickup from your hotel…",Free cancellation,,,from,$20.00,per adult,More info,Taking safety measures
7,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Deluxe Travel Egypt,https://www.tripadvisor.com/AttractionProductReview-g294202-d11445870-Pyramids_Sound_and_Light_Show_with_Private_transfer-Giza_Giza_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294202-d11445870-Pyramids_Sound_and_Light_Show_with_Private_transfer-Giza_Giza_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6b/62/43/caption.jpg?w=500&h=400&s=1,Pyramids Sound and Light Show with Private transfer,277.,https://www.tripadvisor.com/Attraction_Review-g294201-d2557973-Reviews-Deluxe_Travel_Egypt-Cairo_Cairo_Governorate.html,Theaters,1 hour,Pyramids Sound and light show at the Giza plateau is a magical performance where the Pyramids and their guardian Sphinx …,Free cancellation,,,from,$44.00,per adult,More info,Taking safety measures
22,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Mr Brown Sugar Egypt Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d15342429-Day_Trip_to_the_Giza_Pyramids_Memphis_and_Sakkara-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d15342429-Day_Trip_to_the_Giza_Pyramids_Memphis_and_Sakkara-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/cc/64/caption.jpg?w=500&h=400&s=1,"Day Trip to the Giza Pyramids, Memphis, and Sakkara",278.,https://www.tripadvisor.com/Attraction_Review-g294202-d15028858-Reviews-Mr_Brown_Sugar_Egypt_Tours-Giza_Giza_Governorate.html,Full-day Tours,8–9 hours,"Day Trip to the Giza Pyramids, Memphis, and Sakkara to Start your with brownsugar  tours from the early morning our Egyptologist…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$50.00,per adult,More info,
30,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By CGT Egypt Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d16641988-Private_Tour_to_Giza_Pyramids_Sphinx_Sakkara_and_Memphis-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d16641988-Private_Tour_to_Giza_Pyramids_Sphinx_Sakkara_and_Memphis-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/35/67/d9/caption.jpg?w=500&h=400&s=1,"Private Tour to Giza Pyramids,Sphinx,Sakkara,and Memphis",279.,https://www.tripadvisor.com/Attraction_Review-g294201-d15641402-Reviews-CGT_Egypt_Tours-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,"Join me now to go back in time for about 5000 years ago, to see the site of the 1st capital of Upper & Lower Egypt “Memphis…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$59.29,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Hesham Egypt Tour Guide,https://www.tripadvisor.com/AttractionProductReview-g294201-d12567252-Cairo_City_Tour_Coptic_Christian_Cairo_Islamic_Mosque_and_old_Market_with_Lunch-Ca.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12567252-Cairo_City_Tour_Coptic_Christian_Cairo_Islamic_Mosque_and_old_Market_with_Lunch-Ca.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/8e/8c/f1/caption.jpg?w=500&h=400&s=1,"Cairo City Tour Coptic Christian Cairo ,Islamic Mosque and old Market with Lunch",280.,https://www.tripadvisor.com/Attraction_Review-g294201-d7797819-Reviews-Hesham_Egypt_Tour_Guide-Cairo_Cairo_Governorate.html,Bus Tours,4 hours,Visit Cairo’s essential historic destinations on a full-day tour with an experienced guide.explore the Coptic and Jewish…,Free cancellation,,,from,$30.00,per adult,More info,Taking safety measures
22,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Deluxe Travel Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12932188-Half_dayTour_Pyramids_of_Giza_Sphinx_including_Camel_ride-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12932188-Half_dayTour_Pyramids_of_Giza_Sphinx_including_Camel_ride-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c0/bb/0d/caption.jpg?w=500&h=400&s=1,Half dayTour Pyramids of Giza Sphinx including Camel ride,281.,https://www.tripadvisor.com/Attraction_Review-g294201-d2557973-Reviews-Deluxe_Travel_Egypt-Cairo_Cairo_Governorate.html,Half-day Tours,4 hours,A half day tour in Cairo to visit the Pyramids of Giza and Sphinx with their grandeur architecture that testifies the glory…,Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$57.00,per adult,More info,
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Go Discovery Travel,https://www.tripadvisor.com/AttractionProductReview-g294201-d11988971-10_Hour_Private_Layover_Tour_Giza_Pyramids_and_Egyptian_Museum_from_Cairo_Airport-.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d11988971-10_Hour_Private_Layover_Tour_Giza_Pyramids_and_Egyptian_Museum_from_Cairo_Airport-.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/4b/91/c1/caption.jpg?w=500&h=400&s=1,10-Hour Private Layover Tour: Giza Pyramids and Egyptian Museum from Cairo Airport,282.,https://www.tripadvisor.com/Attraction_Review-g294202-d7650769-Reviews-Go_Discovery_Travel-Giza_Giza_Governorate.html,Bus Tours,6+ hours,Make the most of your long layover in Cairo airport with this 10-hour private tour of the Giza Pyramids and Egyptian Antiquities…,Free cancellation,,,from,$31.67,per adult,More info,Taking safety measures
72,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egyptra Travel Services,https://www.tripadvisor.com/AttractionProductReview-g294201-d19405528-Hurghada_Full_Day_Diving_Tour_with_Lunch_Two_Dive_Sites-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d19405528-Hurghada_Full_Day_Diving_Tour_with_Lunch_Two_Dive_Sites-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/17/62/2a/caption.jpg?w=500&h=400&s=1,Hurghada: Full-Day Diving Tour with Lunch & Two Dive Sites,283.,https://www.tripadvisor.com/Attraction_Review-g297549-d19315776-Reviews-Egyptra_Travel_Services-Hurghada_Red_Sea_and_Sinai.html,,6+ hours,Experience the fascinating underwater world in Hurghada on this 6-hour diving trip. Explore shallow dive sites suitable…,Free cancellation,97% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$35.00,per adult,More info,
9,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Sheba Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d17447341-Airport_Private_Transfer_Cairo_Airport-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d17447341-Airport_Private_Transfer_Cairo_Airport-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d5/6c/b6/caption.jpg?w=500&h=400&s=1,Airport Private Transfer Cairo Airport,284.,https://www.tripadvisor.com/Attraction_Review-g294205-d23219670-Reviews-Sheba_Tours-Luxor_Nile_River_Valley.html,,1 hour,Get to your destination on time and without any stress when you opt for a private transfers from Cairo International Airport…,Free cancellation,,,from,$20.40,per adult,More info,Taking safety measures
5,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12979924-Private_tour_to_Giza_pyramids_Sphinx_with_Camel_ride-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12979924-Private_tour_to_Giza_pyramids_Sphinx_with_Camel_ride-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/d1/e6/48/caption.jpg?w=500&h=400&s=1,private tour to Giza pyramids Sphinx with Camel ride,285.,https://www.tripadvisor.com/Attraction_Review-g294201-d2430233-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,Car Tours,4–5 hours,private tour to Giza Pyramids in Cairo starts at (8:00 am or 9:00 am or 10:00 am or 11:00 am) with Pick up from your Hotel…,Free cancellation,,,from,$25.00,per adult,More info,Taking safety measures
2,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Guide Of Egypt Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d21062873-Pyramid_The_Egyptian_Museum_Tour_with_Lunch-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d21062873-Pyramid_The_Egyptian_Museum_Tour_with_Lunch-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/79/b2/13/caption.jpg?w=500&h=400&s=1,Pyramid & The Egyptian Museum Tour with Lunch,286.,https://www.tripadvisor.com/Attraction_Review-g294202-d20949523-Reviews-Guide_Of_Egypt_Tours-Giza_Giza_Governorate.html,Bus Tours,6+ hours,"Stop At: Pyramids of Giza, Al Haram Str., Giza 12611 Egypt

Welcome to the only remaining wonder of the Seven Wonders of…",Free cancellation,,,from,$55.00,per adult,More info,Taking safety measures
36,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Rimo Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d18973173-Family_Private_VAN_Airport_Transfer_Cairo_Airport_Transfer_to_anywhere_in_Cairo-Ca.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d18973173-Family_Private_VAN_Airport_Transfer_Cairo_Airport_Transfer_to_anywhere_in_Cairo-Ca.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/85/1a/84/caption.jpg?w=500&h=400&s=1,Family Private VAN Airport Transfer: Cairo Airport Transfer to anywhere in Cairo,287.,https://www.tripadvisor.com/Attraction_Review-g294201-d17420602-Reviews-Rimo_Tours-Cairo_Cairo_Governorate.html,,1–3 hours,"All our vehicles are equipped with speed limit system [according to the standards of the Egyptian Ministry of Tourism.

- …",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$16.00,per adult,More info,
3,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Mr Brown Sugar Egypt Tours,https://www.tripadvisor.com/AttractionProductReview-g294202-d16642136-Dinner_Cruise_on_the_Nile_cairo-Giza_Giza_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294202-d16642136-Dinner_Cruise_on_the_Nile_cairo-Giza_Giza_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/ce/24/6a/caption.jpg?w=500&h=400&s=1,Dinner Cruise on the Nile cairo,288.,https://www.tripadvisor.com/Attraction_Review-g294202-d15028858-Reviews-Mr_Brown_Sugar_Egypt_Tours-Giza_Giza_Governorate.html,Bus Tours,3–4 hours,Dinner Cruise on the Nile cairo mr brown sugar egypt Tours representative will pick you up from your hotel and transfer …,Free cancellation,,,from,$33.14,per adult,More info,
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Emo Tours Egypt,https://www.tripadvisor.com/AttractionProductReview-g294201-d12980752-Private_Half_Day_Tour_to_Islamic_Cairo-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12980752-Private_Half_Day_Tour_to_Islamic_Cairo-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/73/f9/1e/caption.jpg?w=500&h=400&s=1,Private Half Day Tour to Islamic Cairo,289.,https://www.tripadvisor.com/Attraction_Review-g294201-d2430233-Reviews-Emo_Tours_Egypt-Cairo_Cairo_Governorate.html,Day Trips,5 hours,Visit Half Day in Cairo to Visit Islamic Cairo with expert tour guide Visit such as  the Citadel of Sala El Din and indie…,Free cancellation,,,from,$25.00,per adult,More info,Taking safety measures
25,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Egypt Tailor Made Day Tours,https://www.tripadvisor.com/AttractionProductReview-g294202-d13425648-Cairo_City_Tour_2_Coptic_Islamic_Cairo-Giza_Giza_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294202-d13425648-Cairo_City_Tour_2_Coptic_Islamic_Cairo-Giza_Giza_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/91/ea/78/caption.jpg?w=500&h=400&s=1,Cairo City Tour 2 (Coptic & Islamic Cairo),290.,https://www.tripadvisor.com/Attraction_Review-g294201-d2444758-Reviews-Egypt_Tailor_Made_Day_Tours-Cairo_Cairo_Governorate.html,Bus Tours,6 hours,"During this outstanding tour, you will find some of the most stunning landmarks in Egypt , The Citadel of the Great ruler…",Free cancellation,100% of travelers recommend this experience,This number is based on the percentage of all Tripadvisor reviews for this product that have a bubble rating of 4 or higher,from,$50.00,per adult,More info,
4,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By My Cairo Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d12469696-All_inclusiveTour_to_Giza_Pyramids_Sphinx_One_Hour_Quad_Bike_30_M_Camel_Ride-Cairo.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d12469696-All_inclusiveTour_to_Giza_Pyramids_Sphinx_One_Hour_Quad_Bike_30_M_Camel_Ride-Cairo.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/8c/90/cd/caption.jpg?w=500&h=400&s=1,"All inclusiveTour to Giza Pyramids,Sphinx,One Hour Quad Bike,30 M Camel Ride",291.,https://www.tripadvisor.com/Attraction_Review-g294201-d21238234-Reviews-My_Cairo_Tours-Cairo_Cairo_Governorate.html,Bus Tours,6+ hours,"Tour combines between the culture and fun 

Unique experince for Giza pyramids and Quad Bike 

Qualifed Tourguide lead the…",Free cancellation,,,from,$55.00,per adult,More info,Taking safety measures
1,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Cairo Private Tours,https://www.tripadvisor.com/AttractionProductReview-g294201-d16677194-Cave_Church_and_City_Of_The_Dead_Tour-Cairo_Cairo_Governorate.html#REVIEWS,https://www.tripadvisor.com/AttractionProductReview-g294201-d16677194-Cave_Church_and_City_Of_The_Dead_Tour-Cairo_Cairo_Governorate.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6b/88/6c/caption.jpg?w=500&h=400&s=1,Cave Church and City Of The Dead Tour,292.,https://www.tripadvisor.com/Attraction_Review-g294202-d16665493-Reviews-Cairo_Private_Tours-Giza_Giza_Governorate.html,Bus Tours,5–8 hours,"Enjoy the history of the holy family in Egypt and visit the largest church in Africa 

heading to the city of the dead to…",Free cancellation,,,from,$60.00,per adult,More info,Taking safety measures
,Not sure? You can cancel this reservation up to 24 hours in advance for a full refund.,By Bes Egypt Tours,,https://www.tripadvisor.com/AttractionProductReview-g294201-d14902160-Half_Day_Tour_Adventure_for_the_Pyramids_Sphinx_45_Minutes_Camel_Ride-Cairo_Cairo_.html,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/be/5a/75/caption.jpg?w=500&h=400&s=1,Half Day Tour Adventure for the Pyramids Sphinx 45 Minutes Camel Ride,293.,https://www.tripadvisor.com/Attraction_Review-g294201-d8357832-Reviews-Bes_Egypt_Tours-Cairo_Cairo_Governorate.html,Bus Tours,5 hours,"Adventure tour  to see Giza pyramid and Sphixn

Guided Tour with professional Egyptlogist 

Step back to 4500 B.c to Know…",Free cancellation,,,from,$20.92,per adult,More info,Taking safety measures
